row_id,label,sample,group,source_path,source_sha256,official_split,split_1,split_2,split_3,split_4
4365,wool,a,878637968a5c1803d6a430f592aa59a044415c49bfaeb20462d75a0b44fb0c19,data/KTH-TIPS2-b/wool/sample_a/22a-scale_4_im_7_col.png,878637968a5c1803d6a430f592aa59a044415c49bfaeb20462d75a0b44fb0c19,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4366,wool,a,981c9002d918a05a5c0f202ed96fb3d071d6f14c269124f9726132369d0ade75,data/KTH-TIPS2-b/wool/sample_a/22a-scale_4_im_8_col.png,981c9002d918a05a5c0f202ed96fb3d071d6f14c269124f9726132369d0ade75,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4367,wool,a,6895381d39e8a9b60a5c3b22aeccc3af5438b7c9324034ec7225a90b18c2fcbe,data/KTH-TIPS2-b/wool/sample_a/22a-scale_4_im_9_col.png,6895381d39e8a9b60a5c3b22aeccc3af5438b7c9324034ec7225a90b18c2fcbe,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4368,wool,a,c2040e4253aa629cc7aa29c23e3efc513e77b0b21616f361e68974f8d53d9dc3,data/KTH-TIPS2-b/wool/sample_a/22a-scale_5_im_10_col.png,c2040e4253aa629cc7aa29c23e3efc513e77b0b21616f361e68974f8d53d9dc3,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4369,wool,a,57db0769f3f55feae8c5e9593e3807fd942a07985e187853cdd6122cc0583118,data/KTH-TIPS2-b/wool/sample_a/22a-scale_5_im_11_col.png,57db0769f3f55feae8c5e9593e3807fd942a07985e187853cdd6122cc0583118,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4370,wool,a,b87f01d8adb54bb63306b577a581b780161136847bc8bf505dd605b001235b3d,data/KTH-TIPS2-b/wool/sample_a/22a-scale_5_im_12_col.png,b87f01d8adb54bb63306b577a581b780161136847bc8bf505dd605b001235b3d,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4371,wool,a,985859af6e3a3e52a6a00ba482a4cb62c5c8cd9ecfefeecbfd3cf2d602e482b4,data/KTH-TIPS2-b/wool/sample_a/22a-scale_5_im_1_col.png,985859af6e3a3e52a6a00ba482a4cb62c5c8cd9ecfefeecbfd3cf2d602e482b4,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4372,wool,a,085f27470ece2b3d0b27b3cea33c5de543d0d835c816679fe30fcfc7f8fee7e6,data/KTH-TIPS2-b/wool/sample_a/22a-scale_5_im_2_col.png,085f27470ece2b3d0b27b3cea33c5de543d0d835c816679fe30fcfc7f8fee7e6,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4373,wool,a,bc14ec95c9b709fe8f3d00706c58830c17c8fc5b6fefb29ac99a45a5a4377ad8,data/KTH-TIPS2-b/wool/sample_a/22a-scale_5_im_3_col.png,bc14ec95c9b709fe8f3d00706c58830c17c8fc5b6fefb29ac99a45a5a4377ad8,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4374,wool,a,faf9bea93e1a146b48a077a972db5f03cbe31442e0547016dd01510d53441015,data/KTH-TIPS2-b/wool/sample_a/22a-scale_5_im_4_col.png,faf9bea93e1a146b48a077a972db5f03cbe31442e0547016dd01510d53441015,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4375,wool,a,b965e96e0f140b050709c02486b26069e1b47241dffb413d70db70e22973c407,data/KTH-TIPS2-b/wool/sample_a/22a-scale_5_im_5_col.png,b965e96e0f140b050709c02486b26069e1b47241dffb413d70db70e22973c407,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4376,wool,a,6020f4b7c69ecb2bd37073abfba0b6be508da679f84849ab81d80f4f3cf322c6,data/KTH-TIPS2-b/wool/sample_a/22a-scale_5_im_6_col.png,6020f4b7c69ecb2bd37073abfba0b6be508da679f84849ab81d80f4f3cf322c6,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4377,wool,a,f90a44b9dd4b0a8135b59919c0553c2366b27526ee182adc37a3c2828bb6d925,data/KTH-TIPS2-b/wool/sample_a/22a-scale_5_im_7_col.png,f90a44b9dd4b0a8135b59919c0553c2366b27526ee182adc37a3c2828bb6d925,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4378,wool,a,e7997cc54ab979cdb0733d76baebff2283ee650d79ea4916258804ef879b30db,data/KTH-TIPS2-b/wool/sample_a/22a-scale_5_im_8_col.png,e7997cc54ab979cdb0733d76baebff2283ee650d79ea4916258804ef879b30db,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4379,wool,a,fcbd54a85ec7b190e333e754cedf00c090e04fb1283abcfb78913a2ab5be9a64,data/KTH-TIPS2-b/wool/sample_a/22a-scale_5_im_9_col.png,fcbd54a85ec7b190e333e754cedf00c090e04fb1283abcfb78913a2ab5be9a64,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4380,wool,a,fad3c874e73840f5d4c0489b70ca25321e398235dbdd878104c3cd85cb121e41,data/KTH-TIPS2-b/wool/sample_a/22a-scale_6_im_10_col.png,fad3c874e73840f5d4c0489b70ca25321e398235dbdd878104c3cd85cb121e41,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4381,wool,a,48f7c96e3eb19ebd85ee388600c989d79c88a0dbd27d076a232de1b3c03ac0d8,data/KTH-TIPS2-b/wool/sample_a/22a-scale_6_im_11_col.png,48f7c96e3eb19ebd85ee388600c989d79c88a0dbd27d076a232de1b3c03ac0d8,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4382,wool,a,9f489873f285c533ce40912e5a39b2e2c8969a364c3b4ce0bd2e6069b60216fc,data/KTH-TIPS2-b/wool/sample_a/22a-scale_6_im_12_col.png,9f489873f285c533ce40912e5a39b2e2c8969a364c3b4ce0bd2e6069b60216fc,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4383,wool,a,7d443b1eca2b17496c03828b29ddf4a688064a14217c78a513bcf2aceb93fa1c,data/KTH-TIPS2-b/wool/sample_a/22a-scale_6_im_1_col.png,7d443b1eca2b17496c03828b29ddf4a688064a14217c78a513bcf2aceb93fa1c,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4384,wool,a,ad0b6a510d7e84fa43d615b1162ad2c23efce74d7e015194af09593eed4fbd93,data/KTH-TIPS2-b/wool/sample_a/22a-scale_6_im_2_col.png,ad0b6a510d7e84fa43d615b1162ad2c23efce74d7e015194af09593eed4fbd93,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4385,wool,a,4b711e7f4c1dcad54e9018f0a9eb424e9a6911d895d183f969cc7c6b46c59448,data/KTH-TIPS2-b/wool/sample_a/22a-scale_6_im_3_col.png,4b711e7f4c1dcad54e9018f0a9eb424e9a6911d895d183f969cc7c6b46c59448,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4386,wool,a,9bbb8e26d09781e0dec017850fa3c07c3f896a3562e9a7e8bbd2f200e64be46a,data/KTH-TIPS2-b/wool/sample_a/22a-scale_6_im_4_col.png,9bbb8e26d09781e0dec017850fa3c07c3f896a3562e9a7e8bbd2f200e64be46a,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4387,wool,a,f5d4ffc12657890385ec40fbe43fc6713dfba2e5b7f5e29771be14def21bf9d2,data/KTH-TIPS2-b/wool/sample_a/22a-scale_6_im_5_col.png,f5d4ffc12657890385ec40fbe43fc6713dfba2e5b7f5e29771be14def21bf9d2,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4388,wool,a,a3ae239ff201c34351a5e6af43df22fef396901464baa0b7d517944c89c319b2,data/KTH-TIPS2-b/wool/sample_a/22a-scale_6_im_6_col.png,a3ae239ff201c34351a5e6af43df22fef396901464baa0b7d517944c89c319b2,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4389,wool,a,6fbdb17cc1c928bcff8e7612c2dcc58a7924e1fb86f3edc4a13b48d661273945,data/KTH-TIPS2-b/wool/sample_a/22a-scale_6_im_7_col.png,6fbdb17cc1c928bcff8e7612c2dcc58a7924e1fb86f3edc4a13b48d661273945,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4390,wool,a,bbe7f5c7fa6c9570a14df314977df0f9ef6a8fb3ae48f6b64c02554e5f59765c,data/KTH-TIPS2-b/wool/sample_a/22a-scale_6_im_8_col.png,bbe7f5c7fa6c9570a14df314977df0f9ef6a8fb3ae48f6b64c02554e5f59765c,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4391,wool,a,024375c2e8ec883f493fa57c31e9a21417cb4cecd869c98b354a17389e909a40,data/KTH-TIPS2-b/wool/sample_a/22a-scale_6_im_9_col.png,024375c2e8ec883f493fa57c31e9a21417cb4cecd869c98b354a17389e909a40,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4392,wool,a,8987b9cd84c6238aae0b80ff6d8de36021a6c1feb88428f4b27e3218881e25fb,data/KTH-TIPS2-b/wool/sample_a/22a-scale_7_im_10_col.png,8987b9cd84c6238aae0b80ff6d8de36021a6c1feb88428f4b27e3218881e25fb,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4393,wool,a,ae2319e861c8991bfa8461da770d688cc7ff19c57c347a61e0266a5c464b6d16,data/KTH-TIPS2-b/wool/sample_a/22a-scale_7_im_11_col.png,ae2319e861c8991bfa8461da770d688cc7ff19c57c347a61e0266a5c464b6d16,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4394,wool,a,2e16f751fff911502cce6379a49486df04999551c51ad8c6aefdd66c420605d5,data/KTH-TIPS2-b/wool/sample_a/22a-scale_7_im_12_col.png,2e16f751fff911502cce6379a49486df04999551c51ad8c6aefdd66c420605d5,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4395,wool,a,aa79721b879abd293f1d73e4a84efc3be512ab7e76b8e01a466806218783b5f7,data/KTH-TIPS2-b/wool/sample_a/22a-scale_7_im_1_col.png,aa79721b879abd293f1d73e4a84efc3be512ab7e76b8e01a466806218783b5f7,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4396,wool,a,665789ed984c6ec48ed3a66a051a97ebbc35837c17295f9d62246b9683ebb11b,data/KTH-TIPS2-b/wool/sample_a/22a-scale_7_im_2_col.png,665789ed984c6ec48ed3a66a051a97ebbc35837c17295f9d62246b9683ebb11b,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4397,wool,a,5aa2547c68dee4d17a9b7b99ddea83345e242089087379f9c3c346e5cad2beea,data/KTH-TIPS2-b/wool/sample_a/22a-scale_7_im_3_col.png,5aa2547c68dee4d17a9b7b99ddea83345e242089087379f9c3c346e5cad2beea,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4398,wool,a,6bdca3ff1679bd92a6cd5c9cbdb9d1340ee4555ff9f2199e39e8c6b44d3d8174,data/KTH-TIPS2-b/wool/sample_a/22a-scale_7_im_4_col.png,6bdca3ff1679bd92a6cd5c9cbdb9d1340ee4555ff9f2199e39e8c6b44d3d8174,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4399,wool,a,3956033d2d577978b55efc2ab9b5a369b4ede532cda320ced37faeeec5f08981,data/KTH-TIPS2-b/wool/sample_a/22a-scale_7_im_5_col.png,3956033d2d577978b55efc2ab9b5a369b4ede532cda320ced37faeeec5f08981,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4400,wool,a,60e0d07b801ba94ed736d581f2aeec5f016b9907ee04c953c1e031f1b2d5c11d,data/KTH-TIPS2-b/wool/sample_a/22a-scale_7_im_6_col.png,60e0d07b801ba94ed736d581f2aeec5f016b9907ee04c953c1e031f1b2d5c11d,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4401,wool,a,56db8abff5a905972fc497e4643fb2083a96d28d71279c6fc4a4b2ad2a688f9f,data/KTH-TIPS2-b/wool/sample_a/22a-scale_7_im_7_col.png,56db8abff5a905972fc497e4643fb2083a96d28d71279c6fc4a4b2ad2a688f9f,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4402,wool,a,87224ddf2dc2bf9d08a35c2c91e7ea0282f01bc14974b011b0f1d7b613d42fd3,data/KTH-TIPS2-b/wool/sample_a/22a-scale_7_im_8_col.png,87224ddf2dc2bf9d08a35c2c91e7ea0282f01bc14974b011b0f1d7b613d42fd3,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4403,wool,a,13c918a64d26f276c7aa99c8ac0df3295a8ed0f58beb38babcfe904048fbe5a8,data/KTH-TIPS2-b/wool/sample_a/22a-scale_7_im_9_col.png,13c918a64d26f276c7aa99c8ac0df3295a8ed0f58beb38babcfe904048fbe5a8,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4404,wool,a,da704d1ca12607dd612b759bd1faed5c3d946b101c9792597d256cb4975be0ef,data/KTH-TIPS2-b/wool/sample_a/22a-scale_8_im_10_col.png,da704d1ca12607dd612b759bd1faed5c3d946b101c9792597d256cb4975be0ef,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4405,wool,a,0ed194a3de7e23cba6fa7c270dd81356fc46dc217bbaa5da0ebf55b2023eacca,data/KTH-TIPS2-b/wool/sample_a/22a-scale_8_im_11_col.png,0ed194a3de7e23cba6fa7c270dd81356fc46dc217bbaa5da0ebf55b2023eacca,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4406,wool,a,12312633781313f303eb420b6d9a649b3fd36310e33ea3df5fad7c52e4a6a03b,data/KTH-TIPS2-b/wool/sample_a/22a-scale_8_im_12_col.png,12312633781313f303eb420b6d9a649b3fd36310e33ea3df5fad7c52e4a6a03b,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4407,wool,a,3cbc16d3dc8bef301647232aef5471daf0d21ad44e1c20245016437766fe5357,data/KTH-TIPS2-b/wool/sample_a/22a-scale_8_im_1_col.png,3cbc16d3dc8bef301647232aef5471daf0d21ad44e1c20245016437766fe5357,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4408,wool,a,9a5af61ae0c7b3cefcc7e6e51994ecd25c18b7687d80d13b65355aa1026cb4f5,data/KTH-TIPS2-b/wool/sample_a/22a-scale_8_im_2_col.png,9a5af61ae0c7b3cefcc7e6e51994ecd25c18b7687d80d13b65355aa1026cb4f5,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4409,wool,a,9708294af3ba79f45c78d246200672ad105f65704507275af851aa4766899e4b,data/KTH-TIPS2-b/wool/sample_a/22a-scale_8_im_3_col.png,9708294af3ba79f45c78d246200672ad105f65704507275af851aa4766899e4b,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4410,wool,a,a3c8cdd6045167b8f89e6336920dbe077d798752dbe01a9933904ef3782cc25d,data/KTH-TIPS2-b/wool/sample_a/22a-scale_8_im_4_col.png,a3c8cdd6045167b8f89e6336920dbe077d798752dbe01a9933904ef3782cc25d,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4411,wool,a,3cb18c0de38dc5df1ee5fc71a9e786c345797f3a6e0978202d5031a1a2d8ad19,data/KTH-TIPS2-b/wool/sample_a/22a-scale_8_im_5_col.png,3cb18c0de38dc5df1ee5fc71a9e786c345797f3a6e0978202d5031a1a2d8ad19,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4412,wool,a,57cdab9b27545733c9dc7631a13e3d27b37e1560b966abb98fa1da8af820b9fa,data/KTH-TIPS2-b/wool/sample_a/22a-scale_8_im_6_col.png,57cdab9b27545733c9dc7631a13e3d27b37e1560b966abb98fa1da8af820b9fa,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4413,wool,a,61b78e57d641ca733f403dbc66016a5987d4489ba2a3b6f225a42df75d5b760f,data/KTH-TIPS2-b/wool/sample_a/22a-scale_8_im_7_col.png,61b78e57d641ca733f403dbc66016a5987d4489ba2a3b6f225a42df75d5b760f,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4414,wool,a,80c0c43eb6397bdaa797e9099ac8235bd304aed86decc4ae6bd26c9f431551c9,data/KTH-TIPS2-b/wool/sample_a/22a-scale_8_im_8_col.png,80c0c43eb6397bdaa797e9099ac8235bd304aed86decc4ae6bd26c9f431551c9,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4415,wool,a,c031ab7cf2757b72c0df5cf7aa1d6053818ffaf53716aff1bb0c2570bef1f8e3,data/KTH-TIPS2-b/wool/sample_a/22a-scale_8_im_9_col.png,c031ab7cf2757b72c0df5cf7aa1d6053818ffaf53716aff1bb0c2570bef1f8e3,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4416,wool,a,084e8c95fc071388677cd412ea45cb2ccf5adddaec3177f02676e5034795b483,data/KTH-TIPS2-b/wool/sample_a/22a-scale_9_im_10_col.png,084e8c95fc071388677cd412ea45cb2ccf5adddaec3177f02676e5034795b483,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4417,wool,a,e58b96e86b607fc75b259af8e80470de7e1849d300e761162df82da76b0e89ae,data/KTH-TIPS2-b/wool/sample_a/22a-scale_9_im_11_col.png,e58b96e86b607fc75b259af8e80470de7e1849d300e761162df82da76b0e89ae,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4418,wool,a,3ffcebac4a1364b14f79df035352ec017956f71d3a7d83e5dfcbf47a095fcce6,data/KTH-TIPS2-b/wool/sample_a/22a-scale_9_im_12_col.png,3ffcebac4a1364b14f79df035352ec017956f71d3a7d83e5dfcbf47a095fcce6,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4419,wool,a,d5acd3f63b146aa9fcf6817d593a0985c6c52293986d408e6bbf5bf0bb3688ae,data/KTH-TIPS2-b/wool/sample_a/22a-scale_9_im_1_col.png,d5acd3f63b146aa9fcf6817d593a0985c6c52293986d408e6bbf5bf0bb3688ae,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4420,wool,a,adea09c45cfd7a3705ffb2ccd9f2288fbc187c388bc765ab9bc732084fe00009,data/KTH-TIPS2-b/wool/sample_a/22a-scale_9_im_2_col.png,adea09c45cfd7a3705ffb2ccd9f2288fbc187c388bc765ab9bc732084fe00009,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4421,wool,a,744a56c0af271140226cb5d90c4ea0e9346ae223a3914fcf4a124347a78f369b,data/KTH-TIPS2-b/wool/sample_a/22a-scale_9_im_3_col.png,744a56c0af271140226cb5d90c4ea0e9346ae223a3914fcf4a124347a78f369b,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4422,wool,a,2e2e26682b48c7f18949316f4ff47eb17a6208d6734a3d4147a21e2bf8fb647d,data/KTH-TIPS2-b/wool/sample_a/22a-scale_9_im_4_col.png,2e2e26682b48c7f18949316f4ff47eb17a6208d6734a3d4147a21e2bf8fb647d,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4423,wool,a,1a5671dcfb1acfe37361148819cca8a6def01004e72d6d5a98da21210718e76a,data/KTH-TIPS2-b/wool/sample_a/22a-scale_9_im_5_col.png,1a5671dcfb1acfe37361148819cca8a6def01004e72d6d5a98da21210718e76a,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4424,wool,a,8db2dd9cd43d3003e14f0d748fd74821e5e27d2493e0f33de200d09bc9f0e353,data/KTH-TIPS2-b/wool/sample_a/22a-scale_9_im_6_col.png,8db2dd9cd43d3003e14f0d748fd74821e5e27d2493e0f33de200d09bc9f0e353,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4425,wool,a,69648a12186b30dce3155203452e5a57c2352301f0cd1154f234959a43525606,data/KTH-TIPS2-b/wool/sample_a/22a-scale_9_im_7_col.png,69648a12186b30dce3155203452e5a57c2352301f0cd1154f234959a43525606,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4426,wool,a,6d9b108ba5e8b5ddcfd6acb4ef24692f85c9163c58654a3ec8e8e1af346caf8b,data/KTH-TIPS2-b/wool/sample_a/22a-scale_9_im_8_col.png,6d9b108ba5e8b5ddcfd6acb4ef24692f85c9163c58654a3ec8e8e1af346caf8b,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4427,wool,a,93029076a96413b4c78adf2e4d1bbf06558f01f58b6cb037e11b3537bf552b0d,data/KTH-TIPS2-b/wool/sample_a/22a-scale_9_im_9_col.png,93029076a96413b4c78adf2e4d1bbf06558f01f58b6cb037e11b3537bf552b0d,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,train,test,test,test
4428,wool,b,61515bb2ef234d6bbcfb39d5c3e0cfe91a6ec4ec8d76711916d520f57c8ec530,data/KTH-TIPS2-b/wool/sample_b/22b-scale_10_im_10_col.png,61515bb2ef234d6bbcfb39d5c3e0cfe91a6ec4ec8d76711916d520f57c8ec530,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,train,test,test
4429,wool,b,f3e75ed8f1967717fbcb82bf9111653c8cca3e4508e2ad535592e3319627d748,data/KTH-TIPS2-b/wool/sample_b/22b-scale_10_im_11_col.png,f3e75ed8f1967717fbcb82bf9111653c8cca3e4508e2ad535592e3319627d748,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,train,test,test
4430,wool,b,f1f67346dbc134bae0d5037969287e75346f7a2afd85a29a2091662e54de2096,data/KTH-TIPS2-b/wool/sample_b/22b-scale_10_im_12_col.png,f1f67346dbc134bae0d5037969287e75346f7a2afd85a29a2091662e54de2096,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,train,test,test
4431,wool,b,d0fae7501d96ac2065d6df84cffa9d296fe4683b06829252c2661da88ab9bd3a,data/KTH-TIPS2-b/wool/sample_b/22b-scale_10_im_1_col.png,d0fae7501d96ac2065d6df84cffa9d296fe4683b06829252c2661da88ab9bd3a,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,train,test,test
4432,wool,b,6963274154b6886f4ec13de4b3fd2e8b103392b604f54feb18aa3927f79101e9,data/KTH-TIPS2-b/wool/sample_b/22b-scale_10_im_2_col.png,6963274154b6886f4ec13de4b3fd2e8b103392b604f54feb18aa3927f79101e9,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,train,test,test
4433,wool,b,aeb9d03fabe94efc66e8c99aee95987a970cca459a64646f8fcc4fed83b1f094,data/KTH-TIPS2-b/wool/sample_b/22b-scale_10_im_3_col.png,aeb9d03fabe94efc66e8c99aee95987a970cca459a64646f8fcc4fed83b1f094,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,train,test,test
4434,wool,b,48c5ba5a3422ee18ed097bc74c4e659efee180ac4d2f077692dc7c5f4fe5a163,data/KTH-TIPS2-b/wool/sample_b/22b-scale_10_im_4_col.png,48c5ba5a3422ee18ed097bc74c4e659efee180ac4d2f077692dc7c5f4fe5a163,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,train,test,test
4435,wool,b,c83e62a41214bd535d42943a158899c23d3d6c5723427310cd2340cc35b1b6cf,data/KTH-TIPS2-b/wool/sample_b/22b-scale_10_im_5_col.png,c83e62a41214bd535d42943a158899c23d3d6c5723427310cd2340cc35b1b6cf,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,train,test,test
4436,wool,b,3efdc6e5da032c444b0893e44638f675b06a6acb38f7cc53a97acedf145bb67e,data/KTH-TIPS2-b/wool/sample_b/22b-scale_10_im_6_col.png,3efdc6e5da032c444b0893e44638f675b06a6acb38f7cc53a97acedf145bb67e,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,train,test,test
4437,wool,b,61b2fdc02ac5d4c3791753503425847f7ed4b763b5ac2b8cda9d0ac6b4871cc1,data/KTH-TIPS2-b/wool/sample_b/22b-scale_10_im_7_col.png,61b2fdc02ac5d4c3791753503425847f7ed4b763b5ac2b8cda9d0ac6b4871cc1,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,train,test,test
4438,wool,b,6a7dd7a0e36d14b40e77a7a1c66736d99eb08173f9f2c475cd0682f902b66264,data/KTH-TIPS2-b/wool/sample_b/22b-scale_10_im_8_col.png,6a7dd7a0e36d14b40e77a7a1c66736d99eb08173f9f2c475cd0682f902b66264,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,train,test,test
4439,wool,b,a4478003ca1ae16444feb591dd7ddc9e659d585c8682b30690f602301401a79e,data/KTH-TIPS2-b/wool/sample_b/22b-scale_10_im_9_col.png,a4478003ca1ae16444feb591dd7ddc9e659d585c8682b30690f602301401a79e,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,train,test,test
4440,wool,b,4f3229f16ffe85aa8f1fa2f9dda636aebc6fa1a4bf60d561724cbbe15ad34802,data/KTH-TIPS2-b/wool/sample_b/22b-scale_2_im_10_col.png,4f3229f16ffe85aa8f1fa2f9dda636aebc6fa1a4bf60d561724cbbe15ad34802,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,train,test,test
4441,wool,b,5df581f184e9323d85cc1e2955663829a140d99df5994be32782af9a932636fe,data/KTH-TIPS2-b/wool/sample_b/22b-scale_2_im_11_col.png,5df581f184e9323d85cc1e2955663829a140d99df5994be32782af9a932636fe,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,train,test,test
4442,wool,b,fc24d519bfd779d772331e1d0cfb9d3cd9b615fc3c06531b4d8789be5a9039e1,data/KTH-TIPS2-b/wool/sample_b/22b-scale_2_im_12_col.png,fc24d519bfd779d772331e1d0cfb9d3cd9b615fc3c06531b4d8789be5a9039e1,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,train,test,test
