row_id,label,group,source_path,source_sha256,pixel_sha256,width,height,format,official_split,source_version
810,Mountain_Soil,Mountain_Soil:133,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/133.jpg,539b5899fd612566c712219c8bd6c13a11f4b5669ecaac897067e2687ce52f05,dfef11368f4eea47b8d5eb24f9c53f860d34af149ea6aa1248d38121ea7b2e6a,536,231,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
811,Mountain_Soil,Mountain_Soil:137,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/137.jpg,d271ed136a122c7fdc78a468d204bbdaa6403932f650f3678a29ec31c4d6e504,ff48ca9eebbaf68008146d7129434651a471c1916387d96df4f97099f79cc6ca,1200,725,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
812,Mountain_Soil,Mountain_Soil:14,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/14.jpg,644b4c3ebed044cf9cf410e48659558709cab9b4f5fd7e2f0090932784c5636a,d06e8779ea71319df97b1be6e1373a9b238f61d31daac1f82bb306b24180f384,1300,866,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
813,Mountain_Soil,Mountain_Soil:140,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/140.jpg,40b75258b60bc88389fb2214c5854e6aada4c81f877460ac5ced2c666bfefb36,21c8cc7ebd6eb6b4dc7146831f6643831d04cc022c59f3d7bca21126d38b40e1,612,408,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
814,Mountain_Soil,Mountain_Soil:143,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/143.jpg,de71b47226a2feae16023c3e6eb565c384d75d801ca62e5acde423fd68ba518f,e20ee2bf2e19d1de2fb3025b56bfcb410b44e4f4db25cb896bb13d7b1c203dcc,456,304,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
815,Mountain_Soil,Mountain_Soil:144,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/144.jpg,afe51770d262258edcf850bc9625f6917f8aea5b61bf7b0a6190185592b026c8,24f84d7e2b9b7de98699463e2a7f3b430405f24121e99cfb90a12f6e62f864e6,800,534,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
816,Mountain_Soil,Mountain_Soil:145,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/145.jpg,1592ed90f39657a1a010826f4172f992d121fe82f3bd1da0af585e078dd70d23,2d339b6dbc51819b426d6b87ef652bd9f15ff6d4491ed8dd39714348dc88650c,1200,588,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
817,Mountain_Soil,Mountain_Soil:147,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/147.jpg,d34a2e8bf8dee12a709d673297175d3e966e30f3976d47206aa20182d6d52567,43604c7c154b979c17a687efb53adebcf2b268b2d58f64c0d064cdb1938fc1c7,754,566,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
818,Mountain_Soil,Mountain_Soil:148,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/148.jpg,5794ab26d9ae25f78caa037e2a7c23daf17561b1fc30019cc6979a2b2abb5d54,664bbd2a50344e9f1a185f110fd09bd9ba15e6f9d9bc3167e33231fbb87c5e24,1200,766,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
819,Mountain_Soil,Mountain_Soil:149,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/149.jpg,211d30a8f63c670c7a6a1c0b80d9f6dccf12e35bf5219cff17853ea893866fbe,1d3dada2c49d82dc988d0a7f2974bf6d1bdfe6a2b5f502e87e43d6af1c8ad97f,345,250,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
820,Mountain_Soil,Mountain_Soil:15,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/15.jpg,fe310d3321fe7126e4d6f5b97c2933c687b9472d80b8a3569820ba61f620efd6,1be3a63d427997776435578ec86c7422d004873a49ee0894655102850a0e7a30,445,297,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
821,Mountain_Soil,Mountain_Soil:150,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/150.jpg,19f48153a01c994781d5b5d5e436ed04bf4d8c1381d30ee217f75933b1e46ec8,d587b5caf1d384dd88dff329e0912011225bf3f1ea58db4e8a9c2866de26fbc2,2500,1667,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
822,Mountain_Soil,Mountain_Soil:152,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/152.jpg,5e1ab6497e84e9ccb73fe8b857065d1e351b8429769fdb3ea01710c53eeedf5b,3fff40dfd76c331065803a5c41d476a4718a75171005610647b8265e9eb252ca,276,245,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
823,Mountain_Soil,Mountain_Soil:153,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/153.jpg,860c00ea10b7a97b712d51849ff3e848fe9cfec5d5783ea4301ebd45c6c5a7b0,559e54a6b4563663ca87b94bec1ea9423e2c7ad1551a2368e3f4de77a77133fe,1200,800,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
824,Mountain_Soil,Mountain_Soil:154,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/154.jpg,0f6ed1f946b28f297b7821ede55cad83e3a73a80ceec5c403c8638ac4d773aeb,d060ca4a4fc59cf7f64403f0486c724518bc7492eed92bd464be096026167469,690,388,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
825,Mountain_Soil,Mountain_Soil:155,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/155.jpg,66a1e891e8379670fbfe9cbc49b2bd88006cf285769b047c6f85c75ed0b9da64,e72a575f34821191ddbf4648db2ad3419e804d2d1f0179c86eac198150657fd8,391,248,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
826,Mountain_Soil,Mountain_Soil:156,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/156.jpg,34cb2b1c4489dfdd69ba2973e430096c56c04d06ede058e556fe06dd4721a7f7,6a74f62b755a76559e677b981151d4f162de6e3df194569f091f56a4b8af86f0,350,215,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
827,Mountain_Soil,Mountain_Soil:157,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/157.jpg,175c35a05e5369472aa0b5e82681ce208f041c9797997bab8aa986d588e0ea1e,acd4e1cee8808420e3fce34523bdd3373df7ec07491a04d167cb2b666c1f9dd9,2592,1728,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
828,Mountain_Soil,Mountain_Soil:158,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/158.jpg,d2fbe03a01fb9acd5bd0793e56671e89e6a721e8be8b02887c32ce010cf8218d,5b0cd792c92a90abab769dff169dc8ac13d57b7cb4cc3c3efb9d44cb4bbb8594,800,534,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
829,Mountain_Soil,Mountain_Soil:159,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/159.jpg,2f4cdaf7207e9537e9783ea74fd495f52e331ebd393568a26c27285748f22a9a,bd38a988bf4a2a2212f58aa1b74aaf0b3907d20720236884003fa6a810142ea7,490,272,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
830,Mountain_Soil,Mountain_Soil:16,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/16.jpg,53ea8f1fbd61fdc7ba3d66bcf706dde0c0b589958c7fedba2497923951185352,41f315e92610b9a31ecf31a13ee6271576b7177c1d6e53541c85e2038aa9a30e,538,299,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
831,Mountain_Soil,Mountain_Soil:161,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/161.jpg,f45941d4031e50b9a19ffe93bf17fb7eb42645e86935269cf9d0f540808b2d4f,f533a5b5d4d3b23c4e5a75938463071d1665f0e0c7930a0dc08a2f67a114dcf0,1387,1496,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
832,Mountain_Soil,Mountain_Soil:162,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/162.jpg,ff329654d0493978935bc10ff53763e53a4b5424ac84771ac7e4c8fbf15fb00d,9a0d6d7583cb7fee7aac2541455b0395a56837f1b9186e1209528410c8dbf3db,2560,1662,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
833,Mountain_Soil,Mountain_Soil:163,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/163.jpg,6bf67de64f0319795ed8531c83a4cf5aa938a0145c7baf6f2c9492a19b73282c,c50309d6d2e2a80bf33294f5a1beffd540a6ded88ebd197b03543041d1223bd7,960,720,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
834,Mountain_Soil,Mountain_Soil:165,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/165.jpg,b346fefc4b1ebe3090538e9337f5d07c2fdc9ce4130a430c493ddeb5c711e487,8fc79ab1c589e12166b2e11a0a49a8c8ef36701aa757b12954964ed0747f417f,1900,1267,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
835,Mountain_Soil,Mountain_Soil:166,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/166.jpg,4d8624a12560567cd612c2d201adb87277dddabbb21deaa1d5af55b628d80d11,84d4160ecb81549ca37d992c199b176e3b11362c63c3b9849784c5ed0df16cfc,700,540,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
836,Mountain_Soil,Mountain_Soil:167,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/167.jpg,1122710d2974c3ab215e33d193ed1ef4375054a96f29ce5f94a2b6c61e6c5c92,25dd015c806bf2e24606fd6f969aff3713ce16620cf30fd5cdf4c30ca41c56f5,620,412,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
837,Mountain_Soil,Mountain_Soil:168,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/168.jpg,a119cfa309903d9ec184d72af8c28c15d8f11a45c1b7b90bf5a7097f05e0cece,e93ccf5c8cf4a821a99efe60c57f53b821e6b32f9918d4091bbcaef71f209b15,390,253,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
838,Mountain_Soil,Mountain_Soil:17,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/17.jpg,e751e62820c1f98f158be741b213b898cf266054773f388b002c3e863b6d74ff,1c94137d9661ea382aee4c93d7596c0e43eedfed42a44403332b153fa90d0866,1024,458,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
839,Mountain_Soil,Mountain_Soil:170,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/170.jpg,ac545a8961d97e0fa5704a6d7d333cbd8e6422d55e615c9bcc8d33a290419c17,68a3e9916fa4234f368386d76b1fef9b9d4190b6a46b8011ee0506ff6cd4dcf7,400,227,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
840,Mountain_Soil,Mountain_Soil:171,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/171.jpg,5f04eb41cd61f2055172cd23bbd749335a7928ca629eb478741b339406d5157f,6f00a12cb1353171da15dd40a0437341bcf39aab0f9c26184a2d74138f6f876c,2500,1875,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
841,Mountain_Soil,Mountain_Soil:172,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/172.jpg,69f409c0c3f53cbac4a8814cc44cf28c954c5a4fa4efd49c9014f2076bc790b8,9980e5eee1285409934416b61760c68c6a5689b3a990b7953671cfcd712ce316,634,327,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
842,Mountain_Soil,Mountain_Soil:173,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/173.jpg,d242e10e913671ab59eed750462592e08e4a5fd99568de77fae53903123b6235,dbda01f8e31196d0f0a6f869172dec8096d4f18be854646a778159b9b786b2cd,489,408,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
843,Mountain_Soil,Mountain_Soil:174,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/174.jpg,b8a5b22d1fb0e6176226230e16df1488b06136544e58653c8f8ddbbe59b3e501,a0d3d6a98d51cde178b55e71937ec14629b4e9534ceecdf43c07e13545b143bb,435,340,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
844,Mountain_Soil,Mountain_Soil:175,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/175.jpg,dc23effea1860c628463bef813e5a33d6b74ee9fd0f3c25bf9b77989cebb4512,22be76e716a61bd7fe987804c3a218a115bed7798093ee53a1f124f3d65cd846,202,450,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
845,Mountain_Soil,Mountain_Soil:175,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/175a.jpg,253ee94a5457993d7f58451bca245ed25ef32a829a9d03d5a806ff1f3108181a,20a833175028f47c2610a8d978995557d1e9a3b6ec6512f1e14db9f617dd65d2,445,450,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
846,Mountain_Soil,Mountain_Soil:176,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/176.jpg,fda993cbac840d659e1f5b18c2b70d0db6e38b46444fb04410c9617407ee7179,c3e1c9860d103c6cdde2d7a5a47f11bcb17e705c374fb1a461c5ccaa98964978,1017,797,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
847,Mountain_Soil,Mountain_Soil:177,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/177.jpg,7fd68496584b363602d94a672cb1f9c788211d7334dce2c90d52a364498ee001,e402bb805ce36e727e24314dc30d46b371b9e791b4be6bb318aaac7c5c769514,267,292,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
848,Mountain_Soil,Mountain_Soil:177,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/177a.jpg,d1ca74107932b34e55765fa5b2985cdbe5510694aaa457e24759ce002fce9c79,c40665d9aaf734daabf228797eba109d35ae049a5e7685e72b010ebe336b1046,533,630,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
849,Mountain_Soil,Mountain_Soil:177,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/177b.jpg,27b51012e416477c475a0c35c0c090fac7df5e9e053f2b5051bb12e4eb8460f9,503a70f3ef9b0a7d18e76a1ef9da633354999688a33c731c04cfdaad8fb04a0e,352,207,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
850,Mountain_Soil,Mountain_Soil:178,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/178.jpg,fd79170f8d85e38e45de8f91c723de1c5ccf1375365070989380dcdad5765c28,c84f6b69838db3b079cb59d64931d2e4d9441b8c0c0beffe70ecadf8f153a438,640,360,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
851,Mountain_Soil,Mountain_Soil:179,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/179.jpg,5599554716439ba4e209c6bed9f47340f5b5753e937bc2c601ccb890488a937b,633c33da7e63033a54b146d4a207696401ef9b466873d8e84c1e638edc18aeb0,287,322,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
852,Mountain_Soil,Mountain_Soil:179,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/179a.jpg,55eb4e136668ea7e7c5ec2f1bbec01692b6ebde03bfbbb7880cf70caf3d1a4b1,57f6257fde63ee534463c0e37257bcc3f75b2edcc32b82edad1924e6c61ab1d9,335,536,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
853,Mountain_Soil,Mountain_Soil:18,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/18.jpg,9b9297c4109ed4f5860b9875417885095f2bf12ec7dfc8e8e370364adaa8acc7,60835e22b72a54921a2a42d433df62fe754f57747c7c095436c6a23ddcba92bf,606,253,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
854,Mountain_Soil,Mountain_Soil:180,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/180.jpg,8759e2400b89238a2531a0fb65fb11353312b2b49269683fbe5759bd0f241865,a846b99a0294a0479876d382fc3f475d18b277e4f4f6a4c0bdd4aeb7d2ece4ba,1000,666,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
855,Mountain_Soil,Mountain_Soil:181,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/181.jpg,becdd5b42745e46973c9bc8b4356f211bb5f87c9fd5503415e0a54b311704d3b,d77a12418f2a1b380c21c21d5cb44268606e85502a30c46a6c79df7c8e87f7e7,434,384,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
856,Mountain_Soil,Mountain_Soil:182,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/182.jpg,7e246bdedb74c0772d645971340fe893d29955f28b61c1ebe25221410b21e7d9,4439f38a5695940fb40310393e3a9e7cd1259152ab92907f6e617463a119feaf,626,417,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
857,Mountain_Soil,Mountain_Soil:183,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/183.jpg,cecf7eb49d9961b398b7c5c4e1352a0baede39ab2e9127e902d057794c28353d,428c1a92dba2e5a53d18f57779c0b6ee67cf77a3b8d0e9bd3d59d762ea7224fe,360,267,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
858,Mountain_Soil,Mountain_Soil:185,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/185.jpg,dc1c3b4b1ff8a5a04233c71b84c6dd4266cc6f5f0cb88102bff3d1f0990847fa,e8ac59247002906a012e5c2d1b5015783b0e05a468a300f1b7ec6d1b10d2eee2,419,667,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
859,Mountain_Soil,Mountain_Soil:185,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/185a.jpg,14a86083c93af5522fdb8984ba0936904f5d502014795c1475a2ab6e8a464ae5,af3108d06008ccf73e972a62e3501bdc6a9f130b167b9fa5ffa9c6ff4ccd7ca5,438,529,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
860,Mountain_Soil,Mountain_Soil:186,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/186.jpg,8a79d3158c7ea195af2d4aa74fb83693ac3f490a3ced326bbce63ce3916c4b94,e4ea3269cebfea8a207be69f33a3efae4b373e4d3ef12512dd0787d5ca5e452d,572,378,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
861,Mountain_Soil,Mountain_Soil:189,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/189.jpg,76b78e76a4c22d878508cb4304f7389d7da1d6fec88ca067c2c0065c20aba76d,5729aa8d335eca08ad4a8ad1fa1c86e1131deaf378aaeec8289cff82cb82c63b,1500,1000,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
862,Mountain_Soil,Mountain_Soil:19,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/19.jpg,b6ed22e160ef121c7b463bcabd48f90e5d692df101cae376e7cbec2ea6ac0c9e,8165d2c8a2fcc7a29a29be946f3f92fa6a0d4ce07e2984e8cc95634c438a2f74,483,290,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
863,Mountain_Soil,Mountain_Soil:190,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/190.jpg,d82930142815dea39ba4151280db3e69243df1a100d0c655c57102b020a82b68,dd9681775c201292ce992a5015cfc4745f0cc7b2ccdcb811b8779cefa776bdb6,618,1107,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
864,Mountain_Soil,Mountain_Soil:190,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/190a.jpg,588ed461ee077f3a6d3149f11f11387113dc530e97659c149c60f5ba9ba11db7,c4774ba16c4cfa00e281e92dde2b4d309d09d1138bf0cbc8cdd59b5ef004388f,993,1333,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
865,Mountain_Soil,Mountain_Soil:194,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/194.jpg,45cbd68b8de2347afc1dff3367304c900fd47251d2a3a08c40c2b0e9c99fce18,cf6453f89978e32488815bb031922fb069f573f85103ab384dd0435c7a477568,1300,717,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
866,Mountain_Soil,Mountain_Soil:195,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/195.jpg,ecb0c107895d45765884b3735e9851ac8e402c27565f2b2ed1db49c202bcba3e,35fa12b80372ea27cc31d65f98d267bb8f779786a88bd27390e54912bd3f2aca,612,408,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
867,Mountain_Soil,Mountain_Soil:196,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/196.jpg,0f4657a0e7cbe82dc5aa8b2d5f97f9a40594a5c465d22514e3b3b4127be57b38,785aa6a2c1eec4fcb4c4d0ffaff9540e861aaabfc1dd35baa21acb48fad88596,700,540,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
868,Mountain_Soil,Mountain_Soil:197,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/197.jpg,bd3e70f3e6c77d28046436758fc242d50569f0c51d9d1623c19a34ef1cea8f77,1b4ada35794983dfc6643bb590527e58c0cb5826a16c04bbf4668df2c3b36dc2,480,270,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
869,Mountain_Soil,Mountain_Soil:198,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/198.jpg,f381d8c2e7fd8ab96b840c0fe2a0c40b8746409e140664121656b6c69b9db4ed,84c59301b1d2911b3a0641a17a1db8b77b087bbabe9631022b6a3c361b0270ab,757,729,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
870,Mountain_Soil,Mountain_Soil:199,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/199.jpg,3cc5c7263cf4c8013c7a8bc21d4882295e92b8a12f117f6c88f7d874c64bf5ce,182b56701147c2b1daa90fa4e95565dd9c86370d0608cf7317642e5ed2aa7d11,612,408,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
871,Mountain_Soil,Mountain_Soil:2,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/2.jpg,31064ac26733e0548aaf2cd1480ac7c372e788da347af957654b507e6b34a1b7,204fdf230a7c68ec56647499529aa20241b8035763936ae92d3f8886d372191b,1600,1200,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
872,Mountain_Soil,Mountain_Soil:20,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/20.jpg,496227c687054059d1c0e176c333dd831b168ab34d32499b28a90479775516e8,0518bbf4854864ae053ef3c19cbe9e0a6d95eb86f071ef9f93eae74fd8f728b4,930,479,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
873,Mountain_Soil,Mountain_Soil:201,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/201.jpg,0c0cafa0759986daeb7925b169ce48e88f20514bd68697a0b4f6fad49238277c,a479c4da831f95e73f08d1cfdaa463ab68370d823591bb1ed536ae11002b9233,1300,721,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
874,Mountain_Soil,Mountain_Soil:202,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/202.jpg,255cc58e19b74f1f5770c97eb48620895c88d10840d97a2f76e09f435b7b7e37,67f9eadbf9a1eead4bb3519bce90a88f58a9de7c2bcad483f56625685014f26d,612,459,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
875,Mountain_Soil,Mountain_Soil:203,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/203.jpg,d09216e0cfea19317d70d6e3260734acb7c8ec53f7f3c849c5679936e74f7e99,80a13dc5bd4a4c3d0494993e5d4c97bec304ff3ed46046b976c2b2ec8b96283e,1300,851,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
876,Mountain_Soil,Mountain_Soil:204,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/204.jpg,6937e498237ee720c18a4fd6a0f4c74b37af25ac00712ee4e47739f04402be2a,d9aa413f40eb686f9ea1d95006f18623ae37c4ac920c21c3012254e87e915aee,807,861,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
877,Mountain_Soil,Mountain_Soil:207,results/confirmatory/recovery/soil/staging/original/Mountain_Soil/207.jpg,69f6a780e6ba8531b4c69ad019fc3f71157813b840de8fc713b30c504509f0e2,31d40e2f8f039a6dde9e0a52940defad04d339a4f24fe7c0683658b7dac03eaa,612,408,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
